UNITID,SALTOTL,SALPROF,SALASSC,SALASST,SALINST,SALLECT,SALNRNK,SFTETOTL,SFTEPSTC,SFTEINST,SFTERSRC,SFTEPBSV,SFTELCAI,SFTELCA,SFTEOTIS,SFTEMNGM,SFTEBFO,SFTECES,SFTECLAM,SFTEHLTH,SFTEOTHR,SFTESRVC,SFTESALE,SFTEOFAS,SFTENRCM,SFTEPTMM
240657,,,,,,,,211.0,,98.0,,,,,,13.0,6.0,8.0,10.0,1.0,,22.0,1.0,29.0,9.0,1.0
240666,,,,,,,,366.0,,147.0,,,,,,31.0,18.0,17.0,16.0,2.0,,45.0,,25.0,1.0,5.0
240693,,,,,,,,377.0,,165.0,,,,,,28.0,1.0,11.0,36.0,,,29.0,4.0,54.0,9.0,2.0
240709,,,,,,,,15.0,,9.0,,,,,,2.0,2.0,,,,,,,1.0,,
240718,,,,,,,,88.0,,38.0,,,,,,10.0,16.0,2.0,,,,9.0,,12.0,,
240727,,,,,,,,2974.0,,771.0,181.0,81.0,,,,120.0,205.0,208.0,232.0,133.0,,250.0,18.0,329.0,135.0,74.0
240736,,,,,,,,271.0,,61.0,6.0,3.0,,,,22.0,22.0,29.0,9.0,,,22.0,,26.0,32.0,
240745,,,,,,,,264.0,,76.0,,7.0,,,,34.0,24.0,9.0,,2.0,,,2.0,49.0,9.0,2.0
240754,,,,,,,,633.0,,186.0,25.0,17.0,,,,35.0,27.0,49.0,50.0,2.0,,22.0,2.0,111.0,38.0,1.0
240790,,,,,,,,157.0,,43.0,1.0,5.0,,,,28.0,,4.0,10.0,,,,2.0,46.0,2.0,
240879,,,,,,,,23.0,,5.0,,,,,,2.0,2.0,1.0,,,,2.0,4.0,2.0,3.0,
240985,,,,,,,,39.0,,9.0,,,,,,5.0,2.0,,1.0,,,0.0,4.0,3.0,3.0,
241100,,,,,,,,80.0,,27.0,,,,,,18.0,,5.0,0.0,,,,,25.0,,
241128,,,,,,,,55.0,,32.0,,,,,,2.0,,2.0,1.0,,,,,15.0,,
241146,,,,,,,,116.0,,41.0,,,,,,7.0,8.0,1.0,,,,7.0,22.0,18.0,2.0,2.0
241182,,,,,,,,54.0,,10.0,,,,,,7.0,1.0,1.0,4.0,,,8.0,6.0,2.0,2.0,1.0
241191,,,,,,,,149.0,,56.0,,,,,,31.0,5.0,3.0,,1.0,,12.0,,31.0,7.0,
241216,,,,,,,,103.0,,51.0,,,,,,3.0,,14.0,,,,2.0,,9.0,,
241225,,,,,,,,189.0,,69.0,,,,,,28.0,9.0,7.0,8.0,1.0,,9.0,4.0,29.0,1.0,2.0
241304,,,,,,,,120.0,,52.0,,,,,,25.0,1.0,3.0,11.0,,,,1.0,8.0,2.0,
241331,,,,,,,,183.0,,66.0,,,,,,46.0,6.0,7.0,,,,,4.0,39.0,10.0,1.0
241377,,,,,,,,220.0,,82.0,2.0,1.0,,,,34.0,12.0,13.0,10.0,2.0,,2.0,1.0,43.0,2.0,1.0
241386,,,,,,,,47.0,,30.0,,,,,,3.0,,1.0,1.0,1.0,,,1.0,5.0,,
241395,,,,,,,,85.0,,38.0,,,,,,13.0,,6.0,1.0,0.0,,4.0,1.0,14.0,1.0,1.0
241410,,,,,,,,830.0,,296.0,,9.0,,,,104.0,17.0,39.0,26.0,7.0,,65.0,5.0,192.0,26.0,4.0
241517,,,,,,,,91.0,,25.0,,,,,,22.0,17.0,,3.0,2.0,,4.0,4.0,11.0,,1.0
241614,,,,,,,,41.0,,21.0,,,,,,5.0,3.0,,2.0,,,1.0,,4.0,,
241720,,,,,,,,197.0,,68.0,,,,,,12.0,,10.0,5.0,,,22.0,,53.0,4.0,
241739,,,,,,,,993.0,,466.0,,,,,,133.0,1.0,19.0,3.0,2.0,,12.0,,298.0,10.0,1.0
241766,,,,,,,,135.0,,65.0,,,,,,14.0,7.0,,4.0,,,,,25.0,5.0,
241793,,,,,,,,27.0,,10.0,,,,,,4.0,1.0,0.0,0.0,,,,,4.0,4.0,
241836,,,,,,,,81.0,,21.0,,,,,,14.0,4.0,2.0,1.0,,,,4.0,11.0,6.0,
241906,,,,,,,,44.0,,23.0,,,,,,2.0,2.0,,,,,3.0,,12.0,2.0,
241951,,,,,,,,73.0,,35.0,1.0,,,,,8.0,2.0,1.0,1.0,,,3.0,,15.0,1.0,
242042,,,,,,,,62.0,,51.0,,,,,,1.0,,,1.0,,,,,4.0,2.0,
242060,,,,,,,,448.0,,1.0,4.0,,,,,141.0,41.0,47.0,30.0,1.0,,1.0,,178.0,2.0,2.0
242112,,,,,,,,133.0,,43.0,,,,,,25.0,3.0,5.0,3.0,0.0,,18.0,7.0,26.0,,
242121,,,,,,,,47.0,,17.0,,,,,,4.0,3.0,3.0,,,,,,3.0,2.0,
242130,,,,,,,,36.0,,17.0,,,,,,1.0,,1.0,1.0,,,,5.0,6.0,2.0,
242149,,,,,,,,40.0,,21.0,,,,,,2.0,,1.0,1.0,,,,3.0,7.0,1.0,
242316,,,,,,,,17.0,,4.0,,,,,,1.0,2.0,,1.0,,,,,7.0,,
242413,,,,,,,,33.0,,10.0,,,,,,3.0,2.0,0.0,0.0,,,5.0,4.0,6.0,,
242422,,,,,,,,895.0,,325.0,,,,,,156.0,26.0,16.0,114.0,,,14.0,97.0,123.0,6.0,1.0
242556,,,,,,,,73.0,,43.0,,,,,,15.0,1.0,,,,,5.0,,2.0,6.0,
242565,,,,,,,,70.0,,46.0,,,,,,1.0,,,,,,,,10.0,7.0,
242583,,,,,,,,77.0,,57.0,,,,,,0.0,,,,,,,,6.0,5.0,
242617,,,,,,,,456.0,,192.0,,6.0,,,,43.0,6.0,27.0,4.0,,,64.0,1.0,87.0,1.0,
242626,,,,,,,,310.0,,144.0,,3.0,,,,37.0,2.0,19.0,1.0,,,21.0,,47.0,,
242635,,,,,,,,340.0,,153.0,,7.0,,,,34.0,3.0,26.0,5.0,,,21.0,2.0,58.0,,
242644,,,,,,,,158.0,,69.0,2.0,2.0,,,,20.0,,17.0,1.0,,,19.0,,25.0,,
242653,,,,,,,,701.0,,370.0,3.0,8.0,,,,63.0,10.0,14.0,7.0,1.0,,28.0,2.0,115.0,5.0,
242662,,,,,,,,392.0,,175.0,,7.0,,,,38.0,5.0,27.0,7.0,,,27.0,1.0,61.0,1.0,
242671,,,,,,,,246.0,,,,10.0,,,,71.0,40.0,16.0,7.0,,,14.0,2.0,81.0,3.0,1.0
242680,,,,,,,,161.0,,67.0,,4.0,,,,23.0,2.0,9.0,2.0,,,14.0,,34.0,1.0,
242699,,,,,,,,169.0,,85.0,,1.0,,,,20.0,2.0,8.0,2.0,,,16.0,,28.0,2.0,
242705,,,,,,,,305.0,,165.0,1.0,,,,,32.0,3.0,18.0,3.0,,,11.0,2.0,52.0,6.0,3.0
242723,,,,,,,,130.0,,42.0,,8.0,,,,19.0,1.0,1.0,2.0,,,16.0,,23.0,3.0,
242750,,,,,,,,18.0,,10.0,,,,,,1.0,1.0,,,,,,,5.0,,
242820,,,,,,,,88.0,,22.0,,,,,,10.0,5.0,3.0,,,,8.0,11.0,22.0,,
242884,,,,,,,,244.0,,85.0,,,,,,14.0,8.0,3.0,4.0,,,49.0,,14.0,,
242945,,,,,,,,32.0,,9.0,,,,,,6.0,,1.0,,,,,1.0,10.0,2.0,
242954,,,,,,,,7.0,,3.0,,,,,,1.0,,,,,,1.0,,1.0,0.0,
242972,,,,,,,,417.0,,132.0,,,,,,67.0,11.0,7.0,38.0,1.0,,,58.0,79.0,2.0,
242981,,,,,,,,99.0,,44.0,,,,,,18.0,,3.0,5.0,1.0,,,7.0,18.0,0.0,
243072,,,,,,,,180.0,,95.0,,,,,,15.0,2.0,0.0,17.0,1.0,,,1.0,44.0,,
243081,,,,,,,,483.0,,217.0,44.0,,,,,21.0,11.0,13.0,3.0,23.0,,44.0,,81.0,8.0,1.0
243106,,,,,,,,341.0,,129.0,,,,,,15.0,16.0,25.0,,1.0,,13.0,,90.0,32.0,3.0
243115,,,,,,,,446.0,,187.0,,,,,,17.0,14.0,28.0,12.0,5.0,,39.0,,82.0,29.0,6.0
243133,,,,,,,,501.0,,224.0,,,,,,32.0,11.0,23.0,2.0,3.0,,56.0,,112.0,24.0,4.0
243142,,,,,,,,389.0,,141.0,3.0,,,,,32.0,18.0,30.0,8.0,2.0,,29.0,1.0,85.0,14.0,4.0
243151,,,,,,,,493.0,,144.0,5.0,,,,,17.0,20.0,38.0,6.0,2.0,,47.0,,99.0,72.0,7.0
243160,,,,,,,,495.0,,,12.0,,,,,95.0,59.0,54.0,8.0,7.0,,29.0,,169.0,49.0,5.0
243179,,,,,,,,569.0,,212.0,6.0,,,,,30.0,20.0,46.0,26.0,5.0,,64.0,,102.0,29.0,11.0
243188,,,,,,,,247.0,,73.0,,,,,,17.0,11.0,16.0,5.0,2.0,,20.0,,52.0,36.0,3.0
243197,,,,,,,,2578.0,,638.0,94.0,143.0,,,,109.0,82.0,120.0,47.0,21.0,,143.0,1.0,570.0,456.0,54.0
243203,,,,,,,,2146.0,,754.0,80.0,,,,,130.0,78.0,93.0,35.0,123.0,,143.0,,551.0,92.0,21.0
243212,,,,,,,,375.0,,133.0,,,,,,23.0,13.0,26.0,5.0,2.0,,21.0,,92.0,35.0,5.0
243221,,,,,,,,2574.0,,927.0,35.0,12.0,,,,130.0,41.0,106.0,56.0,20.0,,162.0,1.0,518.0,311.0,53.0
243346,,,,,,,,896.0,,419.0,,,,,,116.0,1.0,21.0,,5.0,,1.0,,281.0,,
243443,,,,,,,,465.0,,200.0,2.0,,,,,45.0,6.0,18.0,23.0,3.0,,,4.0,113.0,23.0,4.0
243498,,,,,,,,19.0,,6.0,,,,,,2.0,1.0,,,,,,,4.0,2.0,
243568,,,,,,,,279.0,,44.0,28.0,15.0,,,,14.0,20.0,36.0,11.0,5.0,,7.0,,71.0,11.0,2.0
243577,,,,,,,,384.0,,162.0,,,,,,23.0,9.0,34.0,8.0,,,11.0,,87.0,13.0,2.0
243586,,,,,,,,103.0,,53.0,,,,,,13.0,,5.0,2.0,1.0,,3.0,3.0,15.0,4.0,
243601,,,,,,,,962.0,,422.0,,,,,,136.0,,17.0,2.0,2.0,,,,294.0,,
243638,,,,,,,,412.0,,105.0,4.0,12.0,,,,29.0,12.0,17.0,2.0,5.0,,43.0,,59.0,36.0,5.0
243647,,,,,,,,180.0,,41.0,7.0,2.0,,,,25.0,6.0,2.0,1.0,,,27.0,1.0,24.0,9.0,
243665,,,,,,,,600.0,,161.0,11.0,95.0,,,,62.0,43.0,20.0,21.0,3.0,,87.0,7.0,32.0,16.0,2.0
243744,,,,,,,,13637.0,,3349.0,1518.0,,,,,951.0,2413.0,1743.0,778.0,100.0,,547.0,,1520.0,328.0,
243780,,,,,,,,10081.0,,2070.0,405.0,167.0,,,,215.0,1319.0,1403.0,409.0,262.0,,1685.0,4.0,1292.0,429.0,79.0
243799,,,,,,,,11.0,,5.0,,,,,,2.0,,,1.0,0.0,,0.0,,2.0,,
243823,,,,,,,,228.0,,83.0,3.0,,,,,40.0,8.0,13.0,5.0,14.0,,,6.0,30.0,,
243832,,,,,,,,165.0,,35.0,,,,,,39.0,4.0,9.0,4.0,,,6.0,15.0,30.0,9.0,
243841,,,,,,,,89.0,,31.0,,,,,,15.0,2.0,4.0,2.0,,,,8.0,21.0,1.0,
244011,,,,,,,,56.0,,23.0,,,,,,7.0,2.0,1.0,,,,,,22.0,,
244154,,,,,,,,15.0,,9.0,,,,,,3.0,,1.0,,,,,,1.0,,
244190,,,,,,,,160.0,,55.0,,,,,,12.0,5.0,3.0,16.0,,,16.0,,31.0,3.0,
244233,,,,,,,,77.0,,37.0,,,,,,14.0,4.0,1.0,13.0,,,,,7.0,,
244279,,,,,,,,14.0,,7.0,,,,,,1.0,2.0,,,,,,,4.0,0.0,
244437,,,,,,,,1487.0,,601.0,,,,,,171.0,17.0,88.0,22.0,21.0,,154.0,,206.0,35.0,
244446,,,,,,,,459.0,,209.0,,,,,,18.0,40.0,21.0,26.0,,,28.0,,72.0,,
244491,,,,,,,,10.0,,5.0,,,,,,,,,,,,1.0,,2.0,,
244561,,,,,,,,23.0,,10.0,,,,,,2.0,3.0,,,,,,6.0,1.0,1.0,
244613,,,,,,,,21.0,,11.0,,,,,,3.0,1.0,,,,,,2.0,2.0,,
245069,,,,,,,,5.0,,2.0,,,,,,,1.0,,,,,,,1.0,,
245281,,,,,,,,4.0,,2.0,,,,,,1.0,,,,,,,,1.0,,
245290,,,,,,,,13.0,,4.0,,,,,,,0.0,,4.0,,,,,,,
245342,,,,,,,,69.0,,27.0,,,,,,9.0,9.0,,,,,3.0,2.0,0.0,,
245421,,,,,,,,8.0,,5.0,,,,,,,,,,,,,,3.0,,
245430,,,,,,,,15.0,,9.0,,,,,,1.0,,1.0,,,,,1.0,3.0,,
245625,,,,,,,,102.0,,53.0,1.0,3.0,,,,6.0,4.0,1.0,1.0,,,3.0,,12.0,,
245652,,,,,,,,158.0,,49.0,,,,,,29.0,2.0,7.0,6.0,0.0,,25.0,5.0,30.0,,0.0
245731,,,,,,,,5.0,,2.0,,,,,,,0.0,,,,,,,1.0,1.0,
245777,,,,,,,,6.0,,4.0,,,,,,,0.0,,,,,1.0,,0.0,,
245838,,,,,,,,123.0,,76.0,,,,,,9.0,,,,,,15.0,,21.0,,
245847,,,,,,,,60.0,,34.0,,,,,,9.0,,,8.0,,,0.0,,7.0,,
245865,,,,,,,,111.0,,71.0,,,,,,8.0,1.0,1.0,,,,4.0,,24.0,,
245883,,,,,,,,99.0,,60.0,,,,,,11.0,1.0,,1.0,,,2.0,,12.0,,
245892,,,,,,,,42.0,,19.0,,,,,,13.0,,1.0,,,,,,7.0,,
245953,,,,,,,,303.0,,178.0,,,,,,33.0,8.0,6.0,12.0,1.0,,5.0,,33.0,,
245962,,,,,,,,55.0,,32.0,,,,,,7.0,2.0,,,,,3.0,5.0,5.0,,
245980,,,,,,,,6.0,,3.0,,,,,,1.0,1.0,,,,,,,1.0,,
245999,,,,,,,,368.0,,31.0,,,,,,36.0,22.0,15.0,14.0,1.0,,34.0,,92.0,13.0,4.0
246008,,,,,,,,23.0,,23.0,,,,,,,,,,,,,,,,
246017,,,,,,,,173.0,,61.0,,,,,,17.0,3.0,3.0,2.0,,,21.0,,18.0,7.0,18.0
246035,,,,,,,,15.0,,1.0,,,,,,8.0,,,,,,,,,,
246071,,,,,,,,10.0,,7.0,,,,,,1.0,1.0,,,,,,,1.0,,
246202,,,,,,,,32.0,,16.0,,,,,,7.0,,,6.0,,,,,1.0,,
246266,,,,,,,,41.0,,19.0,,,,,,7.0,3.0,,8.0,,,1.0,,1.0,,
246345,,,,,,,,16.0,,7.0,,,,,,3.0,,,,,,,,1.0,,
246354,,,,,,,,421.0,,185.0,,,,,,9.0,10.0,9.0,14.0,,,21.0,,37.0,18.0,
246406,,,,,,,,5.0,,2.0,,,,,,2.0,,,,,,,,,1.0,
246415,,,,,,,,8.0,,3.0,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,0.0,
246594,,,,,,,,6.0,,4.0,,,,,,1.0,,,,,,,,1.0,,
246789,,,,,,,,18.0,,5.0,,,,,,3.0,1.0,,1.0,,,2.0,,0.0,2.0,0.0
246813,,,,,,,,367.0,,193.0,,5.0,,,,12.0,22.0,26.0,1.0,,,21.0,,31.0,,0.0
246895,,,,,,,,73.0,,38.0,,,,,,4.0,,1.0,1.0,,,4.0,,17.0,1.0,
246974,,,,,,,,41.0,,16.0,,,,,,11.0,,,,,,2.0,,2.0,,
247010,,,,,,,,5.0,,2.0,,,,,,1.0,1.0,,,,,,,1.0,,
247047,,,,,,,,9.0,,6.0,,,,,,2.0,,,,,,,1.0,,,
247065,,,,,,,,48.0,,26.0,,,,,,2.0,4.0,1.0,,,,2.0,5.0,6.0,,
247083,,,,,,,,14.0,,,,,,,,8.0,2.0,,,,,,,4.0,,
247153,,,,,,,,22.0,,9.0,,,,,,1.0,,,,,,,,2.0,,
247162,,,,,,,,14.0,,5.0,,,,,,3.0,1.0,,,,,2.0,,3.0,,
247409,,,,,,,,16.0,,9.0,,,,,,3.0,,,,,,,,1.0,,
247603,,,,,,,,206.0,,90.0,2.0,15.0,,,,14.0,4.0,7.0,10.0,5.0,,,,38.0,8.0,
247649,,,,,,,,208.0,,84.0,4.0,,,,,30.0,9.0,11.0,7.0,1.0,,24.0,1.0,12.0,4.0,1.0
247700,,,,,,,,35.0,,17.0,,,,,,2.0,,,,,,,,2.0,,
247737,,,,,,,,37.0,,,,,,,,15.0,5.0,2.0,,,,,,5.0,,
247773,,,,,,,,11.0,,6.0,,,,,,1.0,1.0,,,,,,,1.0,1.0,
247825,,,,,,,,11.0,,4.0,,,,,,1.0,1.0,,,,,,1.0,3.0,,
247834,,,,,,,,1480.0,,745.0,,,,,,76.0,34.0,56.0,55.0,,,47.0,8.0,180.0,31.0,2.0
247940,,,,,,,,265.0,,125.0,,,,,,24.0,5.0,3.0,20.0,,,18.0,,46.0,,
248165,,,,,,,,3.0,,2.0,,,,,,,0.0,,,,,,,,,
248192,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,
248305,,,,,,,,8.0,,6.0,,,,,,1.0,,,,,,,,1.0,,
248527,,,,,,,,7.0,,3.0,,,,,,2.0,,,,,,1.0,,1.0,,
248606,,,,,,,,241.0,,15.0,,,,,,17.0,4.0,7.0,4.0,5.0,,18.0,,100.0,11.0,11.0
248624,,,,,,,,6.0,,4.0,,,,,,1.0,,,,,,,,1.0,,
248633,,,,,,,,6.0,,4.0,,,,,,1.0,,,,,,,,1.0,,
248660,,,,,,,,22.0,,8.0,,,,,,3.0,2.0,,,,,,2.0,6.0,,
248703,,,,,,,,13.0,,6.0,,,,,,1.0,,,,,,,1.0,,,
248846,,,,,,,,32.0,,8.0,,,,,,5.0,2.0,,4.0,1.0,,1.0,0.0,7.0,,1.0
248882,,,,,,,,24.0,,10.0,,,,,,3.0,,,1.0,,,,,4.0,,
248925,,,,,,,,86.0,,57.0,,,,,,9.0,1.0,,,,,0.0,,15.0,4.0,
248934,,,,,,,,1184.0,,571.0,3.0,,,,,125.0,19.0,34.0,5.0,,,8.0,,58.0,,
249140,,,,,,,,23.0,,10.0,,,,,,5.0,,,,,,,,1.0,1.0,
249238,,,,,,,,43.0,,19.0,,,,,,9.0,,,,,,,8.0,6.0,,
249566,,,,,,,,32.0,,15.0,,,,,,7.0,1.0,,,1.0,,,3.0,1.0,,
249609,,,,,,,,22.0,,14.0,,,,,,3.0,,0.0,,,,,,,,
250027,,,,,,,,38.0,,22.0,,,,,,4.0,4.0,,,,,,3.0,4.0,1.0,
250072,,,,,,,,10.0,,3.0,,,,,,3.0,1.0,,,,,,1.0,0.0,0.0,
250285,,,,,,,,46.0,,20.0,,,,,,8.0,,,,,,,,19.0,,
250601,,,,,,,,52.0,,24.0,,,,,,13.0,,,,,,1.0,,3.0,,
250744,,,,,,,,44.0,,8.0,,,,,,1.0,,,,,,,,8.0,,
250902,,,,,,,,5.0,,4.0,,,,,,1.0,,,,,,,,1.0,,
250993,,,,,,,,59.0,,25.0,,,,,,3.0,,,,,,10.0,,8.0,,
251075,,,,,,,,15.0,,3.0,,,,,,5.0,,,4.0,,,0.0,,,,
251251,,,,,,,,29.0,,14.0,,,,,,4.0,,1.0,,,,,,9.0,,
251260,,,,,,,,272.0,,153.0,,,,,,6.0,9.0,6.0,3.0,,,32.0,,57.0,,0.0
251312,,,,,,,,117.0,,60.0,,,,,,25.0,,,,,,,,25.0,3.0,
260293,,,,,,,,54.0,,23.0,,,,,,13.0,1.0,1.0,,,,,,13.0,,
260336,,,,,,,,9.0,,3.0,,,,,,1.0,,,,,,,,2.0,1.0,
260354,,,,,,,,16.0,,7.0,,,,,,2.0,1.0,1.0,,,,1.0,3.0,1.0,,
260363,,,,,,,,4.0,,2.0,,,,,,1.0,,,,,,,,1.0,,
260372,,,,,,,,66.0,,24.0,,,,,,15.0,2.0,2.0,,,,,,2.0,5.0,
260381,,,,,,,,1008.0,,,,333.0,,,,70.0,131.0,126.0,172.0,,,15.0,,86.0,2.0,1.0
260664,,,,,,,,38.0,,24.0,,,,,,3.0,,,,,,,,,,
260691,,,,,,,,73.0,,40.0,,,,,,3.0,,,,,,,,19.0,,
260789,,,,,,,,62.0,,34.0,,,,,,6.0,,,,,,,,1.0,,
260813,,,,,,,,37.0,,19.0,,,,,,3.0,4.0,1.0,,4.0,,,3.0,1.0,,
260901,,,,,,,,1895.0,,1077.0,,,,,,112.0,30.0,3.0,58.0,,,1.0,,5.0,,
260910,,,,,,,,26.0,,10.0,,,,,,4.0,,1.0,4.0,,,,,0.0,,
260929,,,,,,,,17.0,,11.0,,,,,,1.0,,,,,,,2.0,3.0,0.0,
260947,,,,,,,,5.0,,2.0,,,,,,,0.0,,,,,,,1.0,,
260956,,,,,,,,12.0,,4.0,,,,,,3.0,1.0,2.0,,,,,,2.0,,
260974,,,,,,,,31.0,,14.0,,,,,,4.0,,1.0,,,,,,11.0,,
261375,,,,,,,,485.0,,97.0,,,,,,35.0,42.0,23.0,11.0,,,29.0,,74.0,18.0,14.0
261384,,,,,,,,70.0,,14.0,,,,,,2.0,1.0,,2.0,,,10.0,,10.0,,
261393,,,,,,,,71.0,,16.0,,,,,,2.0,,,2.0,,,6.0,,8.0,1.0,5.0
261436,,,,,,,,157.0,,62.0,,,,,,20.0,27.0,1.0,,,,0.0,19.0,17.0,7.0,
261472,,,,,,,,53.0,,23.0,,,,,,7.0,2.0,1.0,1.0,,,,,18.0,,
261676,,,,,,,,13.0,,7.0,,,,,,1.0,,,,,,,,1.0,,
261685,,,,,,,,13.0,,6.0,,,,,,3.0,,,,,,,,0.0,,
261719,,,,,,,,24.0,,10.0,,,,,,1.0,,,,,,,,0.0,,
261773,,,,,,,,18.0,,9.0,,,,,,1.0,,,,1.0,,2.0,,1.0,,
261861,,,,,,,,14.0,,5.0,,,,,,3.0,1.0,,,,,1.0,2.0,1.0,,
261931,,,,,,,,7.0,,7.0,,,,,,,,,,,,,,,,
262022,,,,,,,,22.0,,12.0,,,,,,,,,1.0,,,,,5.0,,
262031,,,,,,,,569.0,,197.0,,,,,,32.0,15.0,25.0,36.0,,,68.0,5.0,78.0,13.0,
262086,,,,,,,,743.0,,307.0,,,,,,162.0,25.0,16.0,9.0,,,,,18.0,,
262129,,,,,,,,285.0,,86.0,,,,,,46.0,5.0,26.0,5.0,,,35.0,,56.0,15.0,
262235,,,,,,,,5.0,,2.0,,,,,,1.0,,,,,,,,1.0,,
262299,,,,,,,,8.0,,5.0,,,,,,1.0,,,,,,,,1.0,,
262332,,,,,,,,85.0,,36.0,,,,,,6.0,8.0,,,,,,25.0,3.0,,
262341,,,,,,,,74.0,,29.0,,,,,,6.0,5.0,1.0,3.0,,,,,12.0,2.0,
262369,,,,,,,,14.0,,6.0,,,,,,2.0,1.0,,,,,,,2.0,1.0,
262402,,,,,,,,15.0,,6.0,,,,,,2.0,,,,,,2.0,,5.0,,
262466,,,,,,,,15.0,,7.0,,,,,,3.0,,1.0,1.0,,,,,1.0,,
262509,,,,,,,,36.0,,20.0,,,,,,5.0,2.0,,,,,1.0,6.0,1.0,,
262660,,,,,,,,7.0,,4.0,,,,,,1.0,,,,,,,,1.0,,
362700,,,,,,,,26.0,,14.0,,,,,,1.0,,,,,,,,2.0,,
362782,,,,,,,,25.0,,10.0,,,,,,4.0,3.0,,,,,,,3.0,,
363013,,,,,,,,12.0,,4.0,,,,,,2.0,,,,,,,,1.0,,
363077,,,,,,,,15.0,,11.0,,,,,,,,,,,,,,3.0,1.0,
363147,,,,,,,,8.0,,4.0,,,,,,2.0,,,,,,,,,,
363165,,,,,,,,330.0,,92.0,,,,,,31.0,22.0,10.0,21.0,,,23.0,,52.0,6.0,22.0
363439,,,,,,,,25.0,,11.0,,,,,,4.0,,,,,,1.0,,1.0,,
363590,,,,,,,,32.0,,11.0,,,,,,7.0,2.0,1.0,,,,,,11.0,,
363633,,,,,,,,128.0,,26.0,,,,,,6.0,10.0,8.0,3.0,4.0,,12.0,2.0,18.0,16.0,2.0
363679,,,,,,,,20.0,,13.0,,,,,,1.0,,,,,,1.0,2.0,3.0,,
363712,,,,,,,,5.0,,5.0,,,,,,,,,,,,,,,,
363721,,,,,,,,70.0,,38.0,,1.0,,,,9.0,1.0,3.0,1.0,,,,,5.0,,
363882,,,,,,,,4.0,,2.0,,,,,,1.0,,,,,,,,,,
363907,,,,,,,,88.0,,63.0,,,,,,3.0,,2.0,5.0,1.0,,,1.0,10.0,,
363916,,,,,,,,56.0,,33.0,,,,,,3.0,,1.0,3.0,1.0,,,1.0,7.0,,
363934,,,,,,,,95.0,,43.0,,,,,,5.0,8.0,7.0,3.0,,,3.0,,2.0,,
364016,,,,,,,,437.0,,244.0,,,,,,20.0,5.0,14.0,21.0,1.0,,16.0,,95.0,7.0,
364025,,,,,,,,571.0,,300.0,,,,,,18.0,10.0,10.0,33.0,1.0,,35.0,,112.0,10.0,
364122,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,
364168,,,,,,,,49.0,,27.0,,,,,,2.0,2.0,3.0,,,,,5.0,3.0,2.0,
364335,,,,,,,,20.0,,9.0,,,,,,1.0,1.0,,,,,,,1.0,,
364548,,,,,,,,224.0,,120.0,,,,,,16.0,5.0,6.0,,,,23.0,,26.0,,
364575,,,,,,,,27.0,,19.0,,,,,,2.0,1.0,,,,,,,2.0,3.0,
364584,,,,,,,,6.0,,3.0,,,,,,0.0,1.0,,,,,,,1.0,0.0,
364627,,,,,,,,92.0,,38.0,,,,,,8.0,10.0,2.0,1.0,,,7.0,,10.0,10.0,
364636,,,,,,,,15.0,,8.0,,,,,,1.0,,,,,,,,1.0,3.0,
364751,,,,,,,,10.0,,5.0,,,,,,1.0,2.0,,,,,,1.0,1.0,,
364760,,,,,,,,7.0,,4.0,,,,,,1.0,1.0,,,,,,,1.0,,
364812,,,,,,,,3.0,,1.0,,,,,,1.0,,,,,,0.0,0.0,,,
364946,,,,,,,,116.0,,31.0,,,,,,11.0,6.0,3.0,,,,18.0,1.0,17.0,12.0,11.0
364955,,,,,,,,32.0,,15.0,,,,,,5.0,,,7.0,,,1.0,,0.0,,
364964,,,,,,,,11.0,,6.0,,,,,,1.0,1.0,,,,,,,2.0,,
364973,,,,,,,,44.0,,20.0,,,,,,3.0,4.0,,,,,,11.0,3.0,,
365055,,,,,,,,46.0,,29.0,,,,,,7.0,1.0,,,,,,,8.0,,
365073,,,,,,,,7.0,,4.0,,,,,,1.0,1.0,,,,,,,1.0,,
365091,,,,,,,,24.0,,10.0,,,,,,5.0,1.0,,,,,,2.0,2.0,,
365125,,,,,,,,17.0,,10.0,,,,,,2.0,,,,,,,,5.0,,
365198,,,,,,,,88.0,,30.0,,,,,,12.0,1.0,4.0,1.0,0.0,,10.0,3.0,14.0,3.0,2.0
365204,,,,,,,,449.0,,179.0,,,,,,74.0,46.0,,,,,8.0,59.0,58.0,,
365213,,,,,,,,106.0,,32.0,,,,,,11.0,1.0,4.0,7.0,,,12.0,,14.0,,
365240,,,,,,,,13.0,,11.0,,,,,,,,,,,,,,1.0,,
365374,,,,,,,,251.0,,33.0,,,,,,22.0,5.0,9.0,4.0,,,33.0,,31.0,6.0,1.0
365383,,,,,,,,18.0,,13.0,,,,,,2.0,0.0,,,,,,,2.0,,
365426,,,,,,,,150.0,,136.0,,,,,,,,,,,,,,12.0,,
365480,,,,,,,,131.0,,9.0,,,,,,7.0,13.0,5.0,7.0,,,28.0,,18.0,,7.0
365505,,,,,,,,44.0,,28.0,,,,,,,3.0,3.0,,4.0,,,,4.0,,
365569,,,,,,,,2.0,,1.0,,,,,,0.0,,,,,,,,1.0,,
