UNITID,SALTOTL,SALPROF,SALASSC,SALASST,SALINST,SALLECT,SALNRNK,SFTETOTL,SFTEPSTC,SFTEINST,SFTERSRC,SFTEPBSV,SFTELCAI,SFTELCA,SFTEOTIS,SFTEMNGM,SFTEBFO,SFTECES,SFTECLAM,SFTEHLTH,SFTEOTHR,SFTESRVC,SFTESALE,SFTEOFAS,SFTENRCM,SFTEPTMM
203535,,,,,,,,515.0,,178.0,,,,,,55.0,73.0,,21.0,9.0,,70.0,9.0,62.0,20.0,
203544,,,,,,,,111.0,,69.0,,,,,,1.0,1.0,4.0,2.0,,,10.0,,8.0,,
203580,,,,,,,,169.0,,68.0,,,,,,24.0,10.0,3.0,29.0,3.0,,6.0,,7.0,10.0,1.0
203599,,,,,,,,572.0,,295.0,,,,,,49.0,27.0,32.0,20.0,,,58.0,0.0,63.0,,
203614,,,,,,,,131.0,,61.0,,,,,,,,2.0,1.0,60.0,,,,6.0,,
203678,,,,,,,,269.0,,147.0,,,,,,33.0,3.0,9.0,3.0,,,5.0,,30.0,,
203720,,,,,,,,34.0,,16.0,,,,,,2.0,,3.0,,,,,3.0,3.0,,
203739,,,,,,,,29.0,,17.0,,,,,,2.0,,,,,,,3.0,2.0,,
203748,,,,,,,,724.0,,314.0,,,,,,29.0,51.0,28.0,47.0,,,43.0,4.0,120.0,,4.0
203757,,,,,,,,257.0,,118.0,,,,,,29.0,10.0,9.0,41.0,,,4.0,,29.0,,4.0
203775,,,,,,,,325.0,,129.0,,,,,,22.0,16.0,15.0,49.0,,,20.0,,51.0,5.0,
203845,,,,,,,,323.0,,126.0,,,,,,33.0,11.0,12.0,38.0,3.0,,36.0,,39.0,10.0,1.0
203881,,,,,,,,158.0,,82.0,,,,,,38.0,3.0,6.0,,,,,2.0,25.0,,
203942,,,,,,,,25.0,,16.0,,,,,,1.0,,,,,,,,3.0,,
203960,,,,,,,,173.0,,113.0,,,,,,19.0,,2.0,,,,,,15.0,,
203997,,,,,,,,57.0,,24.0,,,,,,11.0,3.0,2.0,1.0,,,8.0,,3.0,,
204006,,,,,,,,253.0,,150.0,,,,,,10.0,2.0,7.0,18.0,,,14.0,,30.0,5.0,
204015,,,,,,,,196.0,,95.0,,,,,,7.0,7.0,9.0,20.0,,,13.0,,26.0,4.0,
204024,,,,,,,,3206.0,,979.0,43.0,,,,,163.0,211.0,216.0,219.0,23.0,,668.0,31.0,386.0,143.0,11.0
204060,,,,,,,,27.0,,17.0,,,,,,1.0,1.0,,,1.0,,,5.0,1.0,,
204121,,,,,,,,8.0,,5.0,,,,,,1.0,2.0,,,,,,,,,
204158,,,,,,,,87.0,,76.0,,,,,,4.0,2.0,,,,,,,3.0,,
204176,,,,,,,,93.0,,61.0,,,,,,11.0,3.0,4.0,1.0,1.0,,2.0,,10.0,,
204185,,,,,,,,425.0,,164.0,,,,,,34.0,19.0,22.0,38.0,1.0,,81.0,,43.0,,
204194,,,,,,,,362.0,,141.0,,,,,,36.0,16.0,14.0,29.0,2.0,,35.0,0.0,44.0,9.0,3.0
204200,,,,,,,,376.0,,157.0,,,,,,29.0,14.0,13.0,34.0,5.0,,39.0,,33.0,10.0,
204255,,,,,,,,188.0,,99.0,,,,,,18.0,18.0,10.0,,,,7.0,,11.0,,
204264,,,,,,,,300.0,,124.0,,,,,,87.0,5.0,5.0,7.0,2.0,,31.0,,21.0,,
204307,,,,,,,,52.0,,29.0,,,,,,10.0,2.0,,,,,1.0,5.0,3.0,,
204316,,,,,,,,46.0,,17.0,,,,,,11.0,,,,,,,,16.0,1.0,
204334,,,,,,,,10.0,,7.0,,,,,,1.0,,,,,,,,,,
204422,,,,,,,,205.0,,96.0,,,,,,29.0,5.0,8.0,15.0,,,13.0,1.0,19.0,,
204431,,,,,,,,4.0,,3.0,,,,,,,1.0,,,,,,,,,
204440,,,,,,,,191.0,,105.0,,,,,,19.0,11.0,6.0,11.0,,,10.0,3.0,22.0,0.0,
204459,,,,,,,,14.0,,9.0,,,,,,1.0,1.0,,,,,,,3.0,,
204468,,,,,,,,289.0,,113.0,,,,,,38.0,13.0,4.0,37.0,3.0,,17.0,1.0,18.0,,
204477,,,,,,,,382.0,,68.0,10.0,,,,,8.0,40.0,95.0,0.0,1.0,,14.0,,52.0,19.0,
204486,,,,,,,,378.0,,147.0,,,,,,29.0,15.0,11.0,38.0,,,26.0,51.0,26.0,1.0,4.0
204501,,,,,,,,1123.0,,348.0,,,,,,122.0,36.0,46.0,113.0,6.0,,186.0,1.0,153.0,40.0,2.0
204592,,,,,,,,6.0,,3.0,,,,,,1.0,,,,,,,,2.0,,
204608,,,,,,,,156.0,,51.0,,,,,,15.0,11.0,,2.0,,,3.0,30.0,19.0,19.0,
204617,,,,,,,,300.0,,131.0,,,,,,32.0,13.0,12.0,54.0,2.0,,15.0,,19.0,,
204626,,,,,,,,32.0,,13.0,,,,,,6.0,,,7.0,,,,,0.0,,
204635,,,,,,,,562.0,,242.0,,,,,,44.0,40.0,32.0,75.0,14.0,,9.0,,94.0,,4.0
204662,,,,,,,,92.0,,38.0,,,,,,12.0,5.0,1.0,9.0,,,2.0,1.0,9.0,9.0,
204671,,,,,,,,114.0,,51.0,,,,,,15.0,9.0,2.0,12.0,,,10.0,,7.0,6.0,
204680,,,,,,,,130.0,,57.0,,,,,,13.0,11.0,2.0,8.0,,,14.0,1.0,14.0,4.0,2.0
204699,,,,,,,,137.0,,58.0,,,,,,18.0,9.0,,11.0,,,17.0,1.0,13.0,5.0,
204705,,,,,,,,175.0,,84.0,,,,,,17.0,12.0,4.0,13.0,1.0,,20.0,2.0,7.0,5.0,
204714,,,,,,,,13.0,,7.0,,,,,,,1.0,,,,,1.0,2.0,,,
204723,,,,,,,,8.0,,5.0,,,,,,1.0,,,,,,,,2.0,,
204769,,,,,,,,7.0,,4.0,,,,,,1.0,1.0,,,,,,,,,
204778,,,,,,,,9.0,,6.0,,,,,,1.0,1.0,,,,,,,,,
204796,,,,,,,,26822.0,,4090.0,102.0,,,,,4014.0,1487.0,3400.0,721.0,6101.0,,2439.0,96.0,2715.0,606.0,201.0
204802,,,,,,,,51.0,,30.0,,,,,,2.0,,2.0,3.0,,,4.0,,6.0,1.0,
204820,,,,,,,,124.0,,75.0,,,,,,5.0,,3.0,8.0,1.0,,9.0,,19.0,3.0,
204839,,,,,,,,119.0,,67.0,,,,,,6.0,3.0,3.0,9.0,1.0,,2.0,,25.0,1.0,
204848,,,,,,,,122.0,,74.0,,,,,,5.0,1.0,5.0,7.0,,,7.0,,16.0,3.0,
204857,,,,,,,,3643.0,,1142.0,,,,,,204.0,174.0,402.0,219.0,58.0,,475.0,9.0,727.0,110.0,45.0
204866,,,,,,,,123.0,,61.0,,,,,,5.0,1.0,4.0,3.0,,,14.0,,26.0,6.0,
204884,,,,,,,,22.0,,12.0,,,,,,4.0,1.0,,,,,,3.0,2.0,,
204893,,,,,,,,13.0,,9.0,,,,,,1.0,,,,,,,,2.0,,
204909,,,,,,,,444.0,,167.0,,,,,,19.0,25.0,11.0,74.0,10.0,,27.0,,58.0,16.0,1.0
204936,,,,,,,,516.0,,240.0,,,,,,59.0,30.0,19.0,43.0,3.0,,39.0,,34.0,1.0,
204945,,,,,,,,860.0,,436.0,,,,,,82.0,37.0,35.0,53.0,,,44.0,,105.0,15.0,
204963,,,,,,,,9.0,,6.0,,,,,,,,,,,,1.0,,2.0,,
204981,,,,,,,,77.0,,8.0,,,,,,6.0,1.0,1.0,1.0,,,1.0,,6.0,,
204990,,,,,,,,14.0,,4.0,,,,,,2.0,2.0,,0.0,,,,,1.0,1.0,
205027,,,,,,,,70.0,,29.0,,,,,,6.0,2.0,3.0,1.0,1.0,,5.0,,10.0,6.0,
205054,,,,,,,,43.0,,27.0,,,,,,5.0,,1.0,,,,,2.0,6.0,1.0,
205090,,,,,,,,15.0,,9.0,,,,,,2.0,1.0,,,,,,,2.0,,
205124,,,,,,,,25.0,,7.0,,,,,,3.0,1.0,,,,,11.0,,3.0,,
205142,,,,,,,,9.0,,6.0,,,,,,2.0,,,,,,,,1.0,1.0,
205179,,,,,,,,180.0,,81.0,,,,,,18.0,16.0,,,,,2.0,26.0,34.0,2.0,
205203,,,,,,,,229.0,,114.0,,,,,,7.0,12.0,8.0,3.0,1.0,,8.0,7.0,52.0,12.0,
205391,,,,,,,,24.0,,11.0,,,,,,3.0,,0.0,,,,,5.0,0.0,,
205443,,,,,,,,444.0,,203.0,,,,,,55.0,9.0,13.0,32.0,1.0,,39.0,,63.0,10.0,3.0
205470,,,,,,,,1382.0,,660.0,,,,,,60.0,30.0,114.0,131.0,1.0,,56.0,10.0,173.0,23.0,
205513,,,,,,,,14.0,,6.0,,,,,,1.0,1.0,,,,,,2.0,2.0,0.0,
205522,,,,,,,,12.0,,6.0,,,,,,2.0,,,,,,,,1.0,,
205531,,,,,,,,13.0,,7.0,,,,,,1.0,,,,,,,,,,
205559,,,,,,,,10.0,,5.0,,,,,,1.0,,,,,,,,1.0,,
205568,,,,,,,,12.0,,8.0,,,,,,,,,,,,,,1.0,,
205610,,,,,,,,77.0,,30.0,,,,,,12.0,1.0,,,,,,,31.0,1.0,
205647,,,,,,,,52.0,,19.0,,,,,,13.0,,,,,,,,18.0,,
205841,,,,,,,,579.0,,327.0,,,,,,30.0,54.0,28.0,25.0,2.0,,44.0,,40.0,1.0,
205887,,,,,,,,77.0,,37.0,,,,,,13.0,9.0,3.0,,,,,4.0,10.0,1.0,
205957,,,,,,,,340.0,,150.0,,,,,,41.0,13.0,11.0,22.0,1.0,,11.0,2.0,50.0,13.0,
205966,,,,,,,,230.0,,88.0,,,,,,23.0,5.0,7.0,8.0,2.0,,3.0,,36.0,7.0,
206002,,,,,,,,12.0,,3.0,,,,,,2.0,1.0,,,1.0,,,,1.0,1.0,
206011,,,,,,,,209.0,,114.0,,,,,,20.0,11.0,3.0,3.0,,,13.0,,22.0,,
206039,,,,,,,,5.0,,5.0,,,,,,,,,,,,,,,,
206048,,,,,,,,362.0,,152.0,,,,,,42.0,10.0,14.0,45.0,2.0,,34.0,,15.0,9.0,
206084,,,,,,,,3187.0,,850.0,145.0,162.0,,,,168.0,169.0,202.0,209.0,359.0,,255.0,2.0,286.0,96.0,12.0
206093,,,,,,,,8.0,,2.0,,,,,,3.0,,,1.0,,,,,,,
206154,,,,,,,,14.0,,6.0,,,,,,1.0,1.0,,,,,,,1.0,,
206172,,,,,,,,11.0,,6.0,,,,,,1.0,1.0,,,,,,1.0,1.0,,
206181,,,,,,,,23.0,,15.0,,,,,,3.0,,1.0,,,,,,1.0,,
206215,,,,,,,,35.0,,10.0,,,,,,7.0,3.0,1.0,,,,2.0,,8.0,,
206224,,,,,,,,37.0,,18.0,,,,,,4.0,2.0,,2.0,,,2.0,4.0,4.0,,
206279,,,,,,,,238.0,,114.0,,,,,,39.0,10.0,9.0,1.0,,,3.0,18.0,21.0,,
206288,,,,,,,,81.0,,19.0,,,,,,13.0,12.0,6.0,2.0,,,3.0,,18.0,,
206321,,,,,,,,30.0,,16.0,,,,,,5.0,,,,,,,,5.0,,
206330,,,,,,,,104.0,,42.0,1.0,,,,,11.0,3.0,,17.0,3.0,,2.0,,5.0,,
206349,,,,,,,,237.0,,112.0,,,,,,37.0,4.0,8.0,26.0,3.0,,3.0,3.0,29.0,6.0,
206358,,,,,,,,5.0,,3.0,,,,,,,,,,,,,,2.0,,
206394,,,,,,,,21.0,,12.0,,,,,,1.0,2.0,,,,,,2.0,1.0,0.0,
206437,,,,,,,,371.0,,132.0,,,,,,27.0,13.0,13.0,52.0,,,29.0,,50.0,6.0,2.0
206446,,,,,,,,183.0,,96.0,,,,,,25.0,2.0,7.0,0.0,,,10.0,2.0,29.0,7.0,
206482,,,,,,,,15.0,,10.0,,,,,,,,,,,,,,5.0,,
206491,,,,,,,,110.0,,36.0,,4.0,,,,12.0,9.0,2.0,3.0,,,7.0,,9.0,,2.0
206507,,,,,,,,210.0,,84.0,,,,,,11.0,11.0,10.0,16.0,2.0,,9.0,13.0,25.0,9.0,
206516,,,,,,,,28.0,,5.0,,,,,,4.0,0.0,,,,,4.0,,10.0,,
206525,,,,,,,,384.0,,146.0,,,,,,49.0,9.0,8.0,54.0,4.0,,22.0,,63.0,14.0,0.0
206589,,,,,,,,646.0,,186.0,,,,,,52.0,46.0,15.0,52.0,21.0,,140.0,3.0,44.0,32.0,6.0
206604,,,,,,,,2552.0,,944.0,,,,,,145.0,121.0,319.0,149.0,0.0,,135.0,2.0,497.0,145.0,25.0
206622,,,,,,,,1053.0,,464.0,,,,,,89.0,64.0,44.0,107.0,11.0,,64.0,,126.0,23.0,1.0
206631,,,,,,,,51.0,,27.0,,,,,,7.0,2.0,1.0,,,,,,12.0,,
206695,,,,,,,,1346.0,,614.0,,,,,,144.0,50.0,59.0,158.0,2.0,,72.0,2.0,178.0,28.0,9.0
206783,,,,,,,,6.0,,2.0,,,,,,1.0,2.0,,,,,,,1.0,,
206817,,,,,,,,157.0,,53.0,,3.0,,,,16.0,7.0,1.0,27.0,,,15.0,6.0,13.0,1.0,2.0
206835,,,,,,,,152.0,,60.0,,,,,,11.0,10.0,9.0,19.0,0.0,,8.0,7.0,26.0,,
206862,,,,,,,,476.0,,191.0,,,,,,41.0,19.0,12.0,49.0,4.0,,56.0,15.0,57.0,10.0,2.0
206880,,,,,,,,6.0,,4.0,,,,,,1.0,,,,,,,,1.0,,
206905,,,,,,,,48.0,,13.0,,,,,,6.0,1.0,1.0,,,,1.0,1.0,10.0,7.0,
206914,,,,,,,,566.0,,220.0,,,,,,46.0,10.0,28.0,38.0,1.0,,64.0,4.0,78.0,29.0,4.0
206923,,,,,,,,230.0,,75.0,,2.0,,,,14.0,7.0,6.0,44.0,,,19.0,2.0,30.0,2.0,
206932,,,,,,,,16.0,,6.0,,,,,,4.0,2.0,,1.0,,,1.0,1.0,,,
206941,,,,,,,,1519.0,,644.0,,,,,,157.0,94.0,48.0,80.0,6.0,,57.0,4.0,246.0,42.0,12.0
206969,,,,,,,,3.0,,1.0,,,,,,,,,,,,,,2.0,,
206996,,,,,,,,215.0,,115.0,,,,,,22.0,14.0,7.0,21.0,0.0,,7.0,0.0,17.0,2.0,1.0
207041,,,,,,,,482.0,,206.0,,,,,,11.0,10.0,12.0,10.0,4.0,,54.0,14.0,93.0,22.0,1.0
207050,,,,,,,,214.0,,63.0,,,,,,33.0,,,,,,35.0,,78.0,4.0,1.0
207069,,,,,,,,182.0,,58.0,,,,,,35.0,6.0,3.0,19.0,,,17.0,1.0,25.0,10.0,3.0
207087,,,,,,,,7.0,,4.0,,,,,,1.0,,,,,,,,1.0,,
207102,,,,,,,,8.0,,6.0,,,,,,1.0,1.0,,,,,,,,,
207157,,,,,,,,46.0,,29.0,,,,,,3.0,2.0,1.0,,,,,3.0,3.0,1.0,
207166,,,,,,,,3.0,,1.0,,,,,,1.0,1.0,,,,,,,,,
207209,,,,,,,,344.0,,139.0,10.0,35.0,,,,40.0,3.0,9.0,17.0,1.0,,14.0,,69.0,3.0,
207236,,,,,,,,234.0,,94.0,,,,,,38.0,8.0,4.0,14.0,,,10.0,2.0,32.0,1.0,
207254,,,,,,,,144.0,,60.0,,,,,,13.0,4.0,4.0,,,,,29.0,11.0,11.0,3.0
207263,,,,,,,,1037.0,,386.0,8.0,63.0,,,,26.0,94.0,44.0,24.0,3.0,,122.0,,135.0,42.0,
207272,,,,,,,,5.0,,3.0,,,,,,,,,,,,,,2.0,,
207281,,,,,,,,332.0,,138.0,1.0,,,,,23.0,6.0,15.0,14.0,,,40.0,,45.0,8.0,
207290,,,,,,,,229.0,,88.0,,,,,,26.0,4.0,6.0,11.0,0.0,,20.0,2.0,43.0,13.0,1.0
207306,,,,,,,,295.0,,116.0,,,,,,14.0,61.0,,,,,,,58.0,46.0,
207315,,,,,,,,493.0,,55.0,6.0,65.0,,,,36.0,68.0,80.0,1.0,81.0,,0.0,,83.0,,9.0
207324,,,,,,,,378.0,,131.0,,,,,,47.0,9.0,13.0,54.0,4.0,,26.0,1.0,44.0,12.0,1.0
207342,,,,,,,,5095.0,,1330.0,,,,,,550.0,257.0,439.0,92.0,598.0,,565.0,2.0,1068.0,104.0,49.0
207351,,,,,,,,134.0,,56.0,,,,,,9.0,7.0,6.0,18.0,1.0,,1.0,1.0,5.0,6.0,1.0
207388,,,,,,,,5244.0,,1192.0,126.0,122.0,,,,115.0,379.0,631.0,448.0,92.0,,564.0,29.0,1030.0,332.0,150.0
207397,,,,,,,,437.0,,172.0,,,,,,18.0,38.0,135.0,,,,2.0,0.0,43.0,,21.0
207403,,,,,,,,364.0,,143.0,,,,,,24.0,15.0,15.0,43.0,4.0,,30.0,10.0,52.0,17.0,2.0
207449,,,,,,,,625.0,,267.0,,65.0,,,,59.0,10.0,20.0,10.0,1.0,,13.0,3.0,73.0,12.0,1.0
207458,,,,,,,,568.0,,253.0,,,,,,41.0,39.0,17.0,56.0,5.0,,15.0,1.0,71.0,18.0,9.0
207500,,,,,,,,5517.0,,1244.0,337.0,,,,,343.0,667.0,462.0,424.0,42.0,,565.0,,786.0,210.0,84.0
207537,,,,,,,,7.0,,4.0,,,,,,1.0,1.0,,,,,,,0.0,,
207564,,,,,,,,384.0,,141.0,,,,,,55.0,2.0,8.0,5.0,0.0,,54.0,9.0,59.0,21.0,
207582,,,,,,,,617.0,,197.0,,,,,,72.0,37.0,37.0,86.0,8.0,,38.0,2.0,101.0,19.0,6.0
207607,,,,,,,,83.0,,28.0,,,,,,2.0,1.0,,2.0,,,10.0,,13.0,4.0,
207625,,,,,,,,28.0,,11.0,,,,,,7.0,2.0,,,,,3.0,2.0,2.0,,
207661,,,,,,,,378.0,,157.0,,,,,,42.0,9.0,14.0,55.0,3.0,,22.0,,45.0,15.0,4.0
207670,,,,,,,,513.0,,204.0,,,,,,26.0,21.0,28.0,48.0,,,16.0,,115.0,41.0,
207689,,,,,,,,159.0,,47.0,,12.0,,,,4.0,11.0,6.0,5.0,3.0,,13.0,7.0,9.0,8.0,
207704,,,,,,,,10.0,,6.0,,,,,,,2.0,,,,,,,2.0,,
207722,,,,,,,,151.0,,56.0,,,,,,14.0,6.0,4.0,26.0,1.0,,15.0,,13.0,5.0,
207740,,,,,,,,144.0,,55.0,,,,,,21.0,1.0,2.0,26.0,,,9.0,,19.0,3.0,
207786,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,
207847,,,,,,,,458.0,,162.0,,,,,,26.0,28.0,20.0,61.0,3.0,,46.0,,54.0,9.0,5.0
207856,,,,,,,,93.0,,48.0,,,,,,15.0,1.0,,3.0,1.0,,4.0,,12.0,,
207865,,,,,,,,541.0,,241.0,,,,,,29.0,24.0,14.0,24.0,6.0,,78.0,,55.0,19.0,2.0
207935,,,,,,,,1472.0,,527.0,,,,,,86.0,39.0,70.0,183.0,45.0,,71.0,5.0,254.0,46.0,9.0
207962,,,,,,,,88.0,,26.0,,,,,,9.0,,1.0,,,,,26.0,0.0,6.0,
207971,,,,,,,,1281.0,,377.0,,,,,,98.0,77.0,102.0,146.0,14.0,,95.0,5.0,187.0,31.0,9.0
208017,,,,,,,,4.0,,4.0,,,,,,,,,,,,,,,,
208026,,,,,,,,30.0,,12.0,,,,,,1.0,,,5.0,,,4.0,,3.0,,2.0
208035,,,,,,,,159.0,,56.0,,,,,,17.0,9.0,7.0,4.0,,,22.0,1.0,16.0,3.0,2.0
208044,,,,,,,,4.0,,2.0,,,,,,2.0,,,,,,,,,,
208053,,,,,,,,54.0,,27.0,,,,,,8.0,,,,,,7.0,,10.0,,
208080,,,,,,,,6.0,,3.0,,,,,,2.0,,,,,,,,1.0,,
208123,,,,,,,,12.0,,5.0,,,,,,2.0,,,,,,0.0,,5.0,,
208187,,,,,,,,23.0,,11.0,,,,,,1.0,,,,,,,5.0,6.0,,
208239,,,,,,,,114.0,,63.0,,,,,,13.0,1.0,,1.0,,,,,35.0,,
208248,,,,,,,,12.0,,5.0,,,,,,,,,,,,,,5.0,,
208275,,,,,,,,220.0,,105.0,,,,,,42.0,5.0,6.0,4.0,,,9.0,,41.0,3.0,
208318,,,,,,,,429.0,,193.0,,,,,,43.0,19.0,30.0,12.0,0.0,,36.0,1.0,63.0,7.0,2.0
208390,,,,,,,,811.0,,366.0,,,,,,87.0,,46.0,11.0,,,44.0,,120.0,14.0,
208406,,,,,,,,486.0,,219.0,,,,,,38.0,5.0,17.0,7.0,1.0,,28.0,4.0,86.0,9.0,5.0
208415,,,,,,,,121.0,,53.0,,,,,,17.0,,3.0,,,,7.0,,27.0,,
208433,,,,,,,,8.0,,5.0,,,,,,2.0,1.0,,,,,,,,,
208479,,,,,,,,64.0,,20.0,,,,,,13.0,6.0,,,,,,6.0,17.0,,
208488,,,,,,,,581.0,,271.0,,,,,,43.0,25.0,23.0,48.0,3.0,,16.0,,28.0,1.0,
208512,,,,,,,,44.0,,18.0,,,,,,4.0,8.0,2.0,,,,0.0,3.0,5.0,,
208637,,,,,,,,28.0,,8.0,,,,,,4.0,5.0,,,1.0,,2.0,,5.0,,
208646,,,,,,,,315.0,,103.0,,7.0,,,,10.0,87.0,12.0,2.0,2.0,,23.0,2.0,36.0,23.0,2.0
208655,,,,,,,,18.0,,9.0,,,,,,2.0,,,,,,,,7.0,,
208725,,,,,,,,55.0,,18.0,,,,,,6.0,4.0,3.0,11.0,,,6.0,2.0,4.0,,
208822,,,,,,,,549.0,,267.0,,,,,,38.0,16.0,21.0,50.0,1.0,,38.0,,63.0,15.0,
208859,,,,,,,,6.0,,4.0,,,,,,,,,,,,,,3.0,,
208965,,,,,,,,61.0,,31.0,,,,,,7.0,2.0,2.0,,,,,,17.0,,
209038,,,,,,,,747.0,,344.0,1.0,,,,,68.0,71.0,44.0,19.0,3.0,,34.0,4.0,90.0,13.0,4.0
209056,,,,,,,,671.0,,274.0,1.0,,,,,83.0,37.0,25.0,34.0,6.0,,32.0,,99.0,14.0,
209065,,,,,,,,467.0,,184.0,,,,,,49.0,20.0,27.0,57.0,8.0,,47.0,,38.0,1.0,
209074,,,,,,,,555.0,,234.0,,,,,,41.0,22.0,23.0,28.0,2.0,,27.0,4.0,83.0,9.0,2.0
209083,,,,,,,,8.0,,5.0,,,,,,,,,,,,,,3.0,,
209108,,,,,,,,180.0,,101.0,,,,,,16.0,9.0,7.0,3.0,,,3.0,1.0,18.0,2.0,
209153,,,,,,,,7.0,,5.0,,,,,,,,,,,,,,2.0,,
209205,,,,,,,,10.0,,7.0,,,,,,,,,,,,,,3.0,,
209241,,,,,,,,36.0,,24.0,,,,,,6.0,,0.0,1.0,,,,,5.0,,
209250,,,,,,,,618.0,,285.0,,,,,,40.0,14.0,27.0,6.0,2.0,,40.0,3.0,135.0,10.0,2.0
209287,,,,,,,,141.0,,43.0,,,,,,21.0,6.0,6.0,2.0,,,12.0,,45.0,2.0,
209296,,,,,,,,239.0,,76.0,7.0,,,,,41.0,6.0,3.0,10.0,33.0,,15.0,3.0,20.0,1.0,
209348,,,,,,,,4.0,,2.0,,,,,,1.0,1.0,,,,,,,0.0,,
209409,,,,,,,,113.0,,41.0,,,,,,15.0,4.0,5.0,14.0,1.0,,7.0,,11.0,,0.0
209445,,,,,,,,26.0,,,,,,,,5.0,12.0,,2.0,,,,,6.0,,
209490,,,,,,,,6649.0,,1544.0,392.0,,,,,620.0,265.0,1438.0,50.0,1141.0,,244.0,4.0,834.0,58.0,29.0
209506,,,,,,,,377.0,,156.0,,9.0,,,,25.0,62.0,14.0,9.0,2.0,,26.0,,52.0,18.0,1.0
209533,,,,,,,,56.0,,22.0,0.0,,,,,3.0,2.0,1.0,3.0,0.0,,,1.0,4.0,4.0,
209542,,,,,,,,5137.0,,1423.0,658.0,134.0,,,,297.0,376.0,386.0,342.0,113.0,,202.0,33.0,523.0,152.0,40.0
209551,,,,,,,,4371.0,,1222.0,226.0,136.0,,,,224.0,419.0,312.0,184.0,70.0,,422.0,19.0,541.0,193.0,17.0
209603,,,,,,,,145.0,,67.0,,3.0,,,,10.0,10.0,6.0,6.0,,,8.0,,6.0,,
209612,,,,,,,,738.0,,322.0,4.0,1.0,,,,58.0,11.0,18.0,78.0,9.0,,42.0,,142.0,14.0,
209667,,,,,,,,7.0,,4.0,,,,,,,,,,,,,,2.0,,
209676,,,,,,,,11.0,,9.0,,,,,,,,,,,,,,3.0,,
209694,,,,,,,,5.0,,4.0,,,,,,,,,,,,,,2.0,,
209700,,,,,,,,20.0,,9.0,,,,,,3.0,,,,,,,,7.0,,
209719,,,,,,,,3.0,,2.0,,,,,,0.0,0.0,,,,,,,0.0,,
209746,,,,,,,,2069.0,,910.0,,,,,,130.0,62.0,136.0,224.0,,,147.0,13.0,298.0,20.0,12.0
209807,,,,,,,,2641.0,,1075.0,170.0,,,,,93.0,541.0,145.0,180.0,25.0,,53.0,3.0,204.0,77.0,
209825,,,,,,,,756.0,,292.0,,,,,,41.0,84.0,27.0,90.0,4.0,,108.0,,101.0,,
209922,,,,,,,,483.0,,157.0,,,,,,43.0,42.0,46.0,22.0,7.0,,69.0,,44.0,12.0,
209940,,,,,,,,421.0,,201.0,,,,,,38.0,16.0,32.0,15.0,,,18.0,2.0,89.0,3.0,
209986,,,,,,,,5.0,,4.0,,,,,,,,,,,,,,1.0,,
210076,,,,,,,,175.0,,87.0,,,,,,8.0,36.0,4.0,3.0,,,,22.0,13.0,,
210100,,,,,,,,10.0,,5.0,,,,,,,2.0,,,,,,,2.0,,
210146,,,,,,,,553.0,,220.0,,10.0,,,,19.0,151.0,26.0,3.0,2.0,,36.0,1.0,57.0,19.0,
210155,,,,,,,,250.0,,104.0,,23.0,,,,33.0,2.0,11.0,1.0,,,25.0,1.0,42.0,,
210234,,,,,,,,256.0,,107.0,1.0,,,,,16.0,3.0,8.0,,1.0,,21.0,,19.0,3.0,2.0
210270,,,,,,,,293.0,,107.0,0.0,,,,,45.0,7.0,13.0,,,,42.0,,70.0,,
210304,,,,,,,,119.0,,43.0,,,,,,22.0,4.0,4.0,3.0,0.0,,,,9.0,1.0,
210331,,,,,,,,199.0,,85.0,,,,,,23.0,6.0,9.0,26.0,,,,,47.0,,
210340,,,,,,,,6.0,,2.0,,,,,,3.0,,,,,,,,1.0,,
210359,,,,,,,,29.0,,10.0,,,,,,6.0,1.0,,,,,,,11.0,,
210368,,,,,,,,104.0,,36.0,,,,,,21.0,2.0,4.0,,1.0,,7.0,,29.0,,
210401,,,,,,,,676.0,,240.0,,,,,,107.0,13.0,22.0,55.0,5.0,,72.0,0.0,96.0,15.0,7.0
210429,,,,,,,,719.0,,287.0,39.0,16.0,,,,33.0,56.0,26.0,34.0,7.0,,66.0,,69.0,20.0,2.0
210438,,,,,,,,137.0,,52.0,3.0,,,,,28.0,5.0,6.0,2.0,5.0,,,,22.0,2.0,
210456,,,,,,,,28.0,,20.0,,,,,,5.0,,,,,,,,2.0,,
210474,,,,,,,,6.0,,5.0,,,,,,1.0,,,,,,,,,,
210483,,,,,,,,42.0,,25.0,,,,,,5.0,,,,,,,,4.0,0.0,
210492,,,,,,,,95.0,,36.0,,,,,,18.0,3.0,5.0,8.0,1.0,,1.0,0.0,4.0,,
210508,,,,,,,,28.0,,13.0,,,,,,8.0,2.0,,,,,,,3.0,,
210571,,,,,,,,423.0,,145.0,,,,,,40.0,12.0,13.0,35.0,1.0,,76.0,,78.0,5.0,4.0
210599,,,,,,,,35.0,,13.0,,,,,,7.0,2.0,,,,,,6.0,2.0,3.0,
210605,,,,,,,,1156.0,,593.0,,,,,,117.0,31.0,34.0,60.0,,,64.0,,194.0,24.0,
210669,,,,,,,,492.0,,200.0,,,,,,54.0,25.0,25.0,53.0,6.0,,24.0,,67.0,17.0,1.0
